video_id,block,animal,date,time,day_num,trial,trial_type,PlatformQuadrant,StartLocation,Comments,Distance moved Center-point Total cm,Velocity Center-point Mean cm/s,Distance to point Arena (Center) / Center-point Mean cm,Distance to point Arena (Center) / Center-point Total cm,Distance to point SE Platform (Center) / Center-point Mean cm,Distance to point SE Platform (Center) / Center-point Total cm,Distance to point NW Platform (Center) / Center-point Mean cm,Distance to point NW Platform (Center) / Center-point Total cm,Distance to point NE Platform (Center) / Center-point Mean cm,Distance to point NE Platform (Center) / Center-point Total cm,Distance to point SW Platform (Center) / Center-point Mean cm,Distance to point SW Platform (Center) / Center-point Total cm,In zone Arena / Center-point Frequency,In zone Arena / Center-point Cumulative Duration s,In zone Arena / Center-point Latency to First s,In zone Arena / Center-point Cumulative Duration %,In zone NW Quad / Center-point Frequency,In zone NW Quad / Center-point Cumulative Duration s,In zone NW Quad / Center-point Latency to First s,In zone NW Quad / Center-point Cumulative Duration %,In zone NE Quad / Center-point Frequency,In zone NE Quad / Center-point Cumulative Duration s,In zone NE Quad / Center-point Latency to First s,In zone NE Quad / Center-point Cumulative Duration %,In zone SE Quad / Center-point Frequency,In zone SE Quad / Center-point Cumulative Duration s,In zone SE Quad / Center-point Latency to First s,In zone SE Quad / Center-point Cumulative Duration %,In zone SW Quad / Center-point Frequency,In zone SW Quad / Center-point Cumulative Duration s,In zone SW Quad / Center-point Latency to First s,In zone SW Quad / Center-point Cumulative Duration %,In zone SW Annulus / Center-point Frequency,In zone SW Annulus / Center-point Cumulative Duration s,In zone SW Annulus / Center-point Latency to First s,In zone SW Annulus / Center-point Cumulative Duration %,In zone SE Annulus / Center-point Frequency,In zone SE Annulus / Center-point Cumulative Duration s,In zone SE Annulus / Center-point Latency to First s,In zone SE Annulus / Center-point Cumulative Duration %,In zone NE Annulus / Center-point Frequency,In zone NE Annulus / Center-point Cumulative Duration s,In zone NE Annulus / Center-point Latency to First s,In zone NE Annulus / Center-point Cumulative Duration %,In zone NW Annulus / Center-point Frequency,In zone NW Annulus / Center-point Cumulative Duration s,In zone NW Annulus / Center-point Latency to First s,In zone NW Annulus / Center-point Cumulative Duration %,EscapeLatency(s),DistanceMoved(cm),Velocity(cm/s),TotalSearchError(cm*s),MeanSearchError(cm),ProbeWeight,MeanSearchError*ProbeWeight,TimeInQuad(%),TimeInOppoQuad(%),TimeInPrevQuad(%),SLI,rat_source,dob,date_received,sex,AgeMon,strain,genotype,DailyAgeMos,age_mo,group
,Block2,RWM22.35,,,Day03,Trial2,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.23,516.77,19.78,16891.41,64.47,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.35,,,Day03,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01,79.92,13.53,777.17,12.95,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.35,,,Day04,Trial6,Probe,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,530.72,17.67,23549.13,78.24,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.35,,,Day04,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.15,1190.72,22.03,23314.36,43.09,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.35,,,Day04,Trial5,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1687.16,18.73,71082.51,78.89,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.35,,,Day05,Trial1,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41,79.76,12.65,815.83,12.75,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.35,,,Day05,Trial2,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.64,823.66,18.92,30431.99,69.8,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.35,,,Day05,Trial3,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54,726.95,17.98,27700.64,68.4,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.35,,,Day06,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,653.24,21.75,24803.29,82.4,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.35,,,Day06,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41,120.25,12.92,1703.33,18.12,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.35,,,Day06,Trial5,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.32,267.3,14.67,4734.27,25.87,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.35,,,Day07,Trial1,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1798.1,19.96,69673.25,77.33,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.35,,,Day07,Trial2,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71,107.71,10.15,2448.53,22.88,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.35,,,Day07,Trial3,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.77,1325.17,20.18,38885.84,59.19,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.35,,,Day08,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,500.08,16.65,22978.66,76.34,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.35,,,Day08,Trial4,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.82,317.81,13.99,5717.51,25.08,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.35,,,Day08,Trial5,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.61,169.24,12.52,3659.49,26.91,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.35,,,Day09,Trial1,Cue,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,93.87,22.33,2397.7,55.76,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.35,,,Day09,Trial2,Cue,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,136.7,33.31,2467.23,58.74,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.35,,,Day09,Trial3,Cue,,NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,36.43,33.09,834.04,37.91,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.35,,,Day09,Trial4,Cue,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,163.31,32.63,2282.25,44.75,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.35,,,Day09,Trial5,Cue,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,111.57,33.78,2931.49,86.22,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.35,,,Day09,Trial6,Cue,,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,141.22,30.67,2991.67,63.65,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM22.36,,,Day01,Trial1,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.34,847.98,22.12,26107.36,67.46,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM22.36,,,Day01,Trial2,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.46,893.52,15.31,30306.85,51.9,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM22.36,,,Day01,Trial3,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,2204.01,24.46,61691.64,68.47,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM22.36,,,Day02,Trial6,Probe,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,756.79,25.2,15158.53,50.36,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM22.36,,,Day02,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.53,861.59,25.77,14026.44,41.87,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM22.36,,,Day02,Trial5,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,92.35,13.98,558.81,8.34,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.36,,,Day03,Trial1,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.64,728.69,16.36,24524.73,54.99,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.36,,,Day03,Trial2,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.81,170.86,17.6,4902.55,50.03,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.36,,,Day03,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.42,451.75,18.57,8282.96,33.95,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.36,,,Day04,Trial6,Probe,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,563.74,18.77,15410.01,51.2,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.36,,,Day04,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,293.3,13.26,6983.06,31.46,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM22.36,,,Day04,Trial5,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.63,470.71,15.42,15563.84,50.86,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.36,,,Day05,Trial1,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,92.4,13.99,1003.98,14.98,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.36,,,Day05,Trial2,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.02,244.76,13.66,6136.19,34.09,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.36,,,Day05,Trial3,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51,160.59,15.43,4539.21,43.23,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.36,,,Day06,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,683.44,22.76,13535.58,44.97,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.36,,,Day06,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.84,564.09,15.36,12641.84,34.35,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM22.36,,,Day06,Trial5,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.63,241.75,9.47,4010.93,15.67,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.36,,,Day07,Trial1,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,622.92,12.96,18700.74,38.88,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.36,,,Day07,Trial2,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.41,148.21,12.04,4376.02,35.29,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.36,,,Day07,Trial3,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41,172.51,18.53,3333.15,35.46,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.36,,,Day08,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,504.85,16.81,11200.11,37.21,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.36,,,Day08,Trial4,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21,59.76,9.79,839.5,13.54,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM22.36,,,Day08,Trial5,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.52,302.46,12.91,7288.95,31.02,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.36,,,Day09,Trial1,Cue,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,95.7,28.12,1034.44,29.56,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.36,,,Day09,Trial2,Cue,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,140.04,27.43,4258.04,81.89,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.36,,,Day09,Trial3,Cue,,NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,108.74,31.95,1175.04,33.57,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.36,,,Day09,Trial4,Cue,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,184.04,23.27,6492.83,81.16,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.36,,,Day09,Trial5,Cue,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.71,184.29,24.22,5125.24,66.56,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM22.36,,,Day09,Trial6,Cue,,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61,179.02,27.51,5104.78,77.35,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.1,,,Day01,Trial1,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1726.39,19.16,58747.22,65.2,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.1,,,Day01,Trial2,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1949.97,21.69,63778.1,70.86,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.1,,,Day01,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,2139.16,23.74,61820.17,68.61,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.1,,,Day02,Trial6,Probe,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,666.13,22.18,18103.5,60.14,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.1,,,Day02,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.94,996.52,25.79,23872.65,61.53,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.1,,,Day02,Trial5,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.05,1364.3,25.76,22183.66,41.86,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.1,,,Day03,Trial1,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.27,1783.78,26.56,39478.79,58.75,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.1,,,Day03,Trial2,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41,199.01,19.3,4385.35,42.17,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.1,,,Day03,Trial3,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21,139.8,17.24,3104.21,37.86,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.1,,,Day04,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,605.43,20.16,24812.15,82.43,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.1,,,Day04,Trial4,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.82,372.1,15.68,9902.24,41.61,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.1,,,Day04,Trial5,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.14,655.9,18.72,14944.23,42.58,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.1,,,Day05,Trial1,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31,158.12,19.26,2965.16,35.72,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.1,,,Day05,Trial2,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.95,1138.95,24.31,29460.08,62.81,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.1,,,Day05,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,63.59,11.34,540.93,9.49,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.1,,,Day06,Trial6,Probe,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,758.66,25.26,17165.03,57.03,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.1,,,Day06,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.54,901.59,22.86,18461.05,46.74,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.1,,,Day06,Trial5,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.85,1164.21,24.9,31809.9,67.97,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.1,,,Day07,Trial1,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51,198.59,19.08,5922.42,56.4,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.1,,,Day07,Trial2,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.14,835.41,23.85,13629.46,38.83,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.1,,,Day07,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,74.55,11.28,995.46,14.86,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.1,,,Day08,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,681.77,22.7,21402.31,71.1,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.1,,,Day08,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,185.83,18.38,3666.08,35.94,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.1,,,Day08,Trial5,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31,147.48,14.44,4290.23,41.65,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM25.1,,,Day09,Trial1,Cue,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61,113.31,13.32,5107.27,59.39,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM25.1,,,Day09,Trial2,Cue,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61,142.94,21.97,5518.52,83.61,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM25.1,,,Day09,Trial3,Cue,,NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31,165.74,26.71,3475.11,55.16,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM25.1,,,Day09,Trial4,Cue,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,120.96,20.14,3669.09,60.15,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM25.1,,,Day09,Trial5,Cue,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,113.9,27.75,2145.87,51.09,,,,,,,NIA,,,M,,,,,24,
,Block6,RWM25.1,,,Day09,Trial6,Cue,,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,185.02,30.81,4402.43,72.17,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.2,,,Day01,Trial1,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1457.81,16.18,46729.27,51.86,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.2,,,Day01,Trial2,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1421.58,16.03,70392.23,79.27,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.2,,,Day01,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,105.57,14.45,1758.89,23.77,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.2,,,Day02,Trial6,Probe,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,582.05,19.38,17138.77,56.94,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.2,,,Day02,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.26,1033.3,18.84,31637.7,57.52,,,,,,,NIA,,,M,,,,,24,
,Block1,RWM25.2,,,Day02,Trial5,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.15,1075.79,24.1,24998.27,55.8,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.2,,,Day03,Trial1,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,61,11.95,381.95,7.35,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.2,,,Day03,Trial2,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.33,682.05,21.84,17271.44,55.18,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.2,,,Day03,Trial3,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1827.66,20.29,56513.47,62.72,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.2,,,Day04,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,665.22,22.15,23366,77.63,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.2,,,Day04,Trial4,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.14,482.06,12.35,16828.82,43.04,,,,,,,NIA,,,M,,,,,24,
,Block2,RWM25.2,,,Day04,Trial5,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51,118.04,11.34,3913.78,37.27,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.2,,,Day05,Trial1,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,178.86,17.69,5563.36,54.54,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.2,,,Day05,Trial2,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.05,874.2,18.23,36699.26,76.46,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.2,,,Day05,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,63.5,11.97,572.96,10.61,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.2,,,Day06,Trial6,Probe,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,487.73,16.24,21112.21,70.14,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.2,,,Day06,Trial4,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19,1693.18,18.79,42881.52,47.59,,,,,,,NIA,,,M,,,,,24,
,Block3,RWM25.2,,,Day06,Trial5,Train,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.56,1161.14,18.01,36760.53,56.99,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.2,,,Day07,Trial1,Train,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.45,934.28,18.19,34007.16,66.16,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.2,,,Day07,Trial2,Train,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.65,979.85,18.3,28166.43,52.55,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.2,,,Day07,Trial3,Train,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,59.73,12.18,426.35,8.53,,,,,,,NIA,,,M,,,,,24,
,Block4,RWM25.2,,,Day08,Trial6,Probe,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,623.15,20.75,20258.54,67.3,,,,,,,NIA,,,M,,,,,24,
